visual_case_id,dataset_case_id,evidence_scope,source_agent,hf_path,local_video_path,target_frame_time_absolute,target_frame_time_relative,output_frame_path,extraction_status,error
VA_DEMO_005,DV01_DEMO_005,current_only,Lucia,A4_LUCIA/DAY4/DAY4_A4_LUCIA_18233000.mp4,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/video_cache/A4_LUCIA/DAY4/DAY4_A4_LUCIA_18233000.mp4,18:23:55.00,00:00:25.00,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/frames/VA_DEMO_005_current_only_Lucia_D4_18235500.jpg,already_extracted,
VA_DEMO_005,DV01_DEMO_005,current_only,Tasha,A3_TASHA/DAY4/DAY4_A3_TASHA_18233000.mp4,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/video_cache/A3_TASHA/DAY4/DAY4_A3_TASHA_18233000.mp4,18:23:35.00,00:00:05.00,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/frames/VA_DEMO_005_current_only_Tasha_D4_18233500.jpg,already_extracted,
VA_DEMO_005,DV01_DEMO_005,current_only,Tasha,A3_TASHA/DAY4/DAY4_A3_TASHA_18233000.mp4,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/video_cache/A3_TASHA/DAY4/DAY4_A3_TASHA_18233000.mp4,18:23:45.00,00:00:15.00,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/frames/VA_DEMO_005_current_only_Tasha_D4_18234500.jpg,already_extracted,
VA_DEMO_005,DV01_DEMO_005,current_only,Tasha,A3_TASHA/DAY4/DAY4_A3_TASHA_18233000.mp4,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/video_cache/A3_TASHA/DAY4/DAY4_A3_TASHA_18233000.mp4,18:23:55.00,00:00:25.00,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/frames/VA_DEMO_005_current_only_Tasha_D4_18235500.jpg,already_extracted,
VA_DEMO_005,DV01_DEMO_005,history_only,Tasha,A3_TASHA/DAY1/DAY1_A3_TASHA_18033000.mp4,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/video_cache/A3_TASHA/DAY1/DAY1_A3_TASHA_18033000.mp4,18:03:35.00,00:00:05.00,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/frames/VA_DEMO_005_history_only_Tasha_D1_18033500.jpg,already_extracted,
VA_DEMO_005,DV01_DEMO_005,history_only,Tasha,A3_TASHA/DAY1/DAY1_A3_TASHA_18033000.mp4,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/video_cache/A3_TASHA/DAY1/DAY1_A3_TASHA_18033000.mp4,18:03:45.00,00:00:15.00,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/frames/VA_DEMO_005_history_only_Tasha_D1_18034500.jpg,already_extracted,
VA_DEMO_005,DV01_DEMO_005,history_only,Tasha,A3_TASHA/DAY1/DAY1_A3_TASHA_18033000.mp4,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/video_cache/A3_TASHA/DAY1/DAY1_A3_TASHA_18033000.mp4,18:03:55.00,00:00:25.00,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/frames/VA_DEMO_005_history_only_Tasha_D1_18035500.jpg,already_extracted,
VA_DEMO_005,DV01_DEMO_005,history_only,Tasha,A3_TASHA/DAY4/DAY4_A3_TASHA_12513000.mp4,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/video_cache/A3_TASHA/DAY4/DAY4_A3_TASHA_12513000.mp4,12:51:35.00,00:00:05.00,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/frames/VA_DEMO_005_history_only_Tasha_D4_12513500.jpg,already_extracted,
VA_DEMO_005,DV01_DEMO_005,history_only,Tasha,A3_TASHA/DAY4/DAY4_A3_TASHA_12513000.mp4,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/video_cache/A3_TASHA/DAY4/DAY4_A3_TASHA_12513000.mp4,12:51:45.00,00:00:15.00,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/frames/VA_DEMO_005_history_only_Tasha_D4_12514500.jpg,already_extracted,
VA_DEMO_005,DV01_DEMO_005,history_only,Tasha,A3_TASHA/DAY4/DAY4_A3_TASHA_12513000.mp4,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/video_cache/A3_TASHA/DAY4/DAY4_A3_TASHA_12513000.mp4,12:51:55.00,00:00:25.00,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/frames/VA_DEMO_005_history_only_Tasha_D4_12515500.jpg,already_extracted,
VA_DEMO_006,DV01_DEMO_006,current_only,Jake,A1_JAKE/DAY6/DAY6_A1_JAKE_22160000.mp4,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/video_cache/A1_JAKE/DAY6/DAY6_A1_JAKE_22160000.mp4,22:16:05.00,00:00:05.00,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/frames/VA_DEMO_006_current_only_Jake_D6_22160500.jpg,already_extracted,
VA_DEMO_006,DV01_DEMO_006,current_only,Jake,A1_JAKE/DAY6/DAY6_A1_JAKE_22160000.mp4,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/video_cache/A1_JAKE/DAY6/DAY6_A1_JAKE_22160000.mp4,22:16:15.00,00:00:15.00,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/frames/VA_DEMO_006_current_only_Jake_D6_22161500.jpg,already_extracted,
VA_DEMO_006,DV01_DEMO_006,current_only,Jake,A1_JAKE/DAY6/DAY6_A1_JAKE_22160000.mp4,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/video_cache/A1_JAKE/DAY6/DAY6_A1_JAKE_22160000.mp4,22:16:25.00,00:00:25.00,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/frames/VA_DEMO_006_current_only_Jake_D6_22162500.jpg,already_extracted,
VA_DEMO_006,DV01_DEMO_006,current_only,Jake,A1_JAKE/DAY6/DAY6_A1_JAKE_22153000.mp4,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/video_cache/A1_JAKE/DAY6/DAY6_A1_JAKE_22153000.mp4,22:15:35.00,00:00:05.00,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/frames/VA_DEMO_006_current_only_Jake_D6_22153500.jpg,already_extracted,
VA_DEMO_006,DV01_DEMO_006,current_only,Jake,A1_JAKE/DAY6/DAY6_A1_JAKE_22153000.mp4,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/video_cache/A1_JAKE/DAY6/DAY6_A1_JAKE_22153000.mp4,22:15:45.00,00:00:15.00,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/frames/VA_DEMO_006_current_only_Jake_D6_22154500.jpg,already_extracted,
VA_DEMO_006,DV01_DEMO_006,current_only,Jake,A1_JAKE/DAY6/DAY6_A1_JAKE_22153000.mp4,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/video_cache/A1_JAKE/DAY6/DAY6_A1_JAKE_22153000.mp4,22:15:55.00,00:00:25.00,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/frames/VA_DEMO_006_current_only_Jake_D6_22155500.jpg,already_extracted,
VA_DEMO_006,DV01_DEMO_006,history_only,Jake,A1_JAKE/DAY6/DAY6_A1_JAKE_19323000.mp4,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/video_cache/A1_JAKE/DAY6/DAY6_A1_JAKE_19323000.mp4,19:32:35.00,00:00:05.00,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/frames/VA_DEMO_006_history_only_Jake_D6_19323500.jpg,already_extracted,
VA_DEMO_006,DV01_DEMO_006,history_only,Jake,A1_JAKE/DAY6/DAY6_A1_JAKE_19323000.mp4,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/video_cache/A1_JAKE/DAY6/DAY6_A1_JAKE_19323000.mp4,19:32:45.00,00:00:15.00,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/frames/VA_DEMO_006_history_only_Jake_D6_19324500.jpg,already_extracted,
VA_DEMO_006,DV01_DEMO_006,history_only,Jake,A1_JAKE/DAY6/DAY6_A1_JAKE_19323000.mp4,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/video_cache/A1_JAKE/DAY6/DAY6_A1_JAKE_19323000.mp4,19:32:55.00,00:00:25.00,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/frames/VA_DEMO_006_history_only_Jake_D6_19325500.jpg,already_extracted,
VA_DEMO_006,DV01_DEMO_006,history_only,Jake,A1_JAKE/DAY5/DAY5_A1_JAKE_18493000.mp4,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/video_cache/A1_JAKE/DAY5/DAY5_A1_JAKE_18493000.mp4,18:49:35.00,00:00:05.00,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/frames/VA_DEMO_006_history_only_Jake_D5_18493500.jpg,already_extracted,
VA_DEMO_006,DV01_DEMO_006,history_only,Jake,A1_JAKE/DAY5/DAY5_A1_JAKE_18493000.mp4,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/video_cache/A1_JAKE/DAY5/DAY5_A1_JAKE_18493000.mp4,18:49:45.00,00:00:15.00,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/frames/VA_DEMO_006_history_only_Jake_D5_18494500.jpg,already_extracted,
VA_DEMO_006,DV01_DEMO_006,history_only,Jake,A1_JAKE/DAY5/DAY5_A1_JAKE_18493000.mp4,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/video_cache/A1_JAKE/DAY5/DAY5_A1_JAKE_18493000.mp4,18:49:55.00,00:00:25.00,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/frames/VA_DEMO_006_history_only_Jake_D5_18495500.jpg,already_extracted,
VA_DEMO_007,DV01_DEMO_007,current_only,Lucia,A4_LUCIA/DAY3/DAY3_A4_LUCIA_22060000.mp4,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/video_cache/A4_LUCIA/DAY3/DAY3_A4_LUCIA_22060000.mp4,22:06:05.00,00:00:05.00,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/frames/VA_DEMO_007_current_only_Lucia_D3_22060500.jpg,already_extracted,
VA_DEMO_007,DV01_DEMO_007,current_only,Lucia,A4_LUCIA/DAY3/DAY3_A4_LUCIA_22060000.mp4,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/video_cache/A4_LUCIA/DAY3/DAY3_A4_LUCIA_22060000.mp4,22:06:15.00,00:00:15.00,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/frames/VA_DEMO_007_current_only_Lucia_D3_22061500.jpg,already_extracted,
VA_DEMO_007,DV01_DEMO_007,current_only,Lucia,A4_LUCIA/DAY3/DAY3_A4_LUCIA_22060000.mp4,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/video_cache/A4_LUCIA/DAY3/DAY3_A4_LUCIA_22060000.mp4,22:06:25.00,00:00:25.00,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/frames/VA_DEMO_007_current_only_Lucia_D3_22062500.jpg,already_extracted,
VA_DEMO_007,DV01_DEMO_007,current_only,Jake,A1_JAKE/DAY3/DAY3_A1_JAKE_22100000.mp4,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/video_cache/A1_JAKE/DAY3/DAY3_A1_JAKE_22100000.mp4,22:10:05.00,00:00:05.00,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/frames/VA_DEMO_007_current_only_Jake_D3_22100500.jpg,already_extracted,
VA_DEMO_007,DV01_DEMO_007,current_only,Jake,A1_JAKE/DAY3/DAY3_A1_JAKE_22100000.mp4,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/video_cache/A1_JAKE/DAY3/DAY3_A1_JAKE_22100000.mp4,22:10:15.00,00:00:15.00,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/frames/VA_DEMO_007_current_only_Jake_D3_22101500.jpg,already_extracted,
VA_DEMO_007,DV01_DEMO_007,current_only,Jake,A1_JAKE/DAY3/DAY3_A1_JAKE_22100000.mp4,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/video_cache/A1_JAKE/DAY3/DAY3_A1_JAKE_22100000.mp4,22:10:25.00,00:00:25.00,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/frames/VA_DEMO_007_current_only_Jake_D3_22102500.jpg,already_extracted,
VA_DEMO_007,DV01_DEMO_007,history_only,Lucia,A4_LUCIA/DAY1/DAY1_A4_LUCIA_21480000.mp4,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/video_cache/A4_LUCIA/DAY1/DAY1_A4_LUCIA_21480000.mp4,21:48:05.00,00:00:05.00,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/frames/VA_DEMO_007_history_only_Lucia_D1_21480500.jpg,already_extracted,
VA_DEMO_007,DV01_DEMO_007,history_only,Lucia,A4_LUCIA/DAY1/DAY1_A4_LUCIA_21480000.mp4,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/video_cache/A4_LUCIA/DAY1/DAY1_A4_LUCIA_21480000.mp4,21:48:15.00,00:00:15.00,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/frames/VA_DEMO_007_history_only_Lucia_D1_21481500.jpg,already_extracted,
VA_DEMO_007,DV01_DEMO_007,history_only,Lucia,A4_LUCIA/DAY1/DAY1_A4_LUCIA_21480000.mp4,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/video_cache/A4_LUCIA/DAY1/DAY1_A4_LUCIA_21480000.mp4,21:48:25.00,00:00:25.00,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/frames/VA_DEMO_007_history_only_Lucia_D1_21482500.jpg,already_extracted,
VA_DEMO_007,DV01_DEMO_007,history_only,Katrina,A5_KATRINA/DAY1/DAY1_A5_KATRINA_12290000.mp4,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/video_cache/A5_KATRINA/DAY1/DAY1_A5_KATRINA_12290000.mp4,12:29:05.00,00:00:05.00,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/frames/VA_DEMO_007_history_only_Katrina_D1_12290500.jpg,already_extracted,
VA_DEMO_007,DV01_DEMO_007,history_only,Katrina,A5_KATRINA/DAY1/DAY1_A5_KATRINA_12290000.mp4,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/video_cache/A5_KATRINA/DAY1/DAY1_A5_KATRINA_12290000.mp4,12:29:15.00,00:00:15.00,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/frames/VA_DEMO_007_history_only_Katrina_D1_12291500.jpg,already_extracted,
VA_DEMO_007,DV01_DEMO_007,history_only,Katrina,A5_KATRINA/DAY1/DAY1_A5_KATRINA_12290000.mp4,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/video_cache/A5_KATRINA/DAY1/DAY1_A5_KATRINA_12290000.mp4,12:29:25.00,00:00:25.00,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/frames/VA_DEMO_007_history_only_Katrina_D1_12292500.jpg,already_extracted,
VA_DEMO_008,DV01_DEMO_008,current_only,Katrina,A5_KATRINA/DAY2/DAY2_A5_KATRINA_15260000.mp4,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/video_cache/A5_KATRINA/DAY2/DAY2_A5_KATRINA_15260000.mp4,15:26:05.00,00:00:05.00,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/frames/VA_DEMO_008_current_only_Katrina_D2_15260500.jpg,already_extracted,
VA_DEMO_008,DV01_DEMO_008,current_only,Katrina,A5_KATRINA/DAY2/DAY2_A5_KATRINA_15260000.mp4,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/video_cache/A5_KATRINA/DAY2/DAY2_A5_KATRINA_15260000.mp4,15:26:15.00,00:00:15.00,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/frames/VA_DEMO_008_current_only_Katrina_D2_15261500.jpg,already_extracted,
VA_DEMO_008,DV01_DEMO_008,current_only,Katrina,A5_KATRINA/DAY2/DAY2_A5_KATRINA_15260000.mp4,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/video_cache/A5_KATRINA/DAY2/DAY2_A5_KATRINA_15260000.mp4,15:26:25.00,00:00:25.00,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/frames/VA_DEMO_008_current_only_Katrina_D2_15262500.jpg,already_extracted,
VA_DEMO_008,DV01_DEMO_008,current_only,Alice,A2_ALICE/DAY2/DAY2_A2_ALICE_15260000.mp4,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/video_cache/A2_ALICE/DAY2/DAY2_A2_ALICE_15260000.mp4,15:26:05.00,00:00:05.00,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/frames/VA_DEMO_008_current_only_Alice_D2_15260500.jpg,already_extracted,
VA_DEMO_008,DV01_DEMO_008,current_only,Alice,A2_ALICE/DAY2/DAY2_A2_ALICE_15260000.mp4,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/video_cache/A2_ALICE/DAY2/DAY2_A2_ALICE_15260000.mp4,15:26:15.00,00:00:15.00,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/frames/VA_DEMO_008_current_only_Alice_D2_15261500.jpg,already_extracted,
VA_DEMO_008,DV01_DEMO_008,current_only,Alice,A2_ALICE/DAY2/DAY2_A2_ALICE_15260000.mp4,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/video_cache/A2_ALICE/DAY2/DAY2_A2_ALICE_15260000.mp4,15:26:25.00,00:00:25.00,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/frames/VA_DEMO_008_current_only_Alice_D2_15262500.jpg,already_extracted,
VA_DEMO_008,DV01_DEMO_008,history_only,Jake,A1_JAKE/DAY2/DAY2_A1_JAKE_13550000.mp4,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/video_cache/A1_JAKE/DAY2/DAY2_A1_JAKE_13550000.mp4,13:55:05.00,00:00:05.00,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/frames/VA_DEMO_008_history_only_Jake_D2_13550500.jpg,already_extracted,
VA_DEMO_008,DV01_DEMO_008,history_only,Jake,A1_JAKE/DAY2/DAY2_A1_JAKE_13550000.mp4,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/video_cache/A1_JAKE/DAY2/DAY2_A1_JAKE_13550000.mp4,13:55:15.00,00:00:15.00,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/frames/VA_DEMO_008_history_only_Jake_D2_13551500.jpg,already_extracted,
VA_DEMO_008,DV01_DEMO_008,history_only,Jake,A1_JAKE/DAY2/DAY2_A1_JAKE_13550000.mp4,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/video_cache/A1_JAKE/DAY2/DAY2_A1_JAKE_13550000.mp4,13:55:25.00,00:00:25.00,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/frames/VA_DEMO_008_history_only_Jake_D2_13552500.jpg,already_extracted,
VA_DEMO_008,DV01_DEMO_008,history_only,Katrina,A5_KATRINA/DAY2/DAY2_A5_KATRINA_13530000.mp4,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/video_cache/A5_KATRINA/DAY2/DAY2_A5_KATRINA_13530000.mp4,13:53:05.00,00:00:05.00,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/frames/VA_DEMO_008_history_only_Katrina_D2_13530500.jpg,already_extracted,
VA_DEMO_008,DV01_DEMO_008,history_only,Katrina,A5_KATRINA/DAY2/DAY2_A5_KATRINA_13530000.mp4,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/video_cache/A5_KATRINA/DAY2/DAY2_A5_KATRINA_13530000.mp4,13:53:15.00,00:00:15.00,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/frames/VA_DEMO_008_history_only_Katrina_D2_13531500.jpg,already_extracted,
VA_DEMO_008,DV01_DEMO_008,history_only,Katrina,A5_KATRINA/DAY2/DAY2_A5_KATRINA_13530000.mp4,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/video_cache/A5_KATRINA/DAY2/DAY2_A5_KATRINA_13530000.mp4,13:53:25.00,00:00:25.00,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/frames/VA_DEMO_008_history_only_Katrina_D2_13532500.jpg,already_extracted,
VA_DEMO_009,DV01_DEMO_009,current_only,Katrina,A5_KATRINA/DAY2/DAY2_A5_KATRINA_13433000.mp4,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/video_cache/A5_KATRINA/DAY2/DAY2_A5_KATRINA_13433000.mp4,13:43:35.00,00:00:05.00,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/frames/VA_DEMO_009_current_only_Katrina_D2_13433500.jpg,already_extracted,
VA_DEMO_009,DV01_DEMO_009,current_only,Katrina,A5_KATRINA/DAY2/DAY2_A5_KATRINA_13433000.mp4,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/video_cache/A5_KATRINA/DAY2/DAY2_A5_KATRINA_13433000.mp4,13:43:45.00,00:00:15.00,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/frames/VA_DEMO_009_current_only_Katrina_D2_13434500.jpg,already_extracted,
VA_DEMO_009,DV01_DEMO_009,current_only,Katrina,A5_KATRINA/DAY2/DAY2_A5_KATRINA_13433000.mp4,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/video_cache/A5_KATRINA/DAY2/DAY2_A5_KATRINA_13433000.mp4,13:43:55.00,00:00:25.00,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/frames/VA_DEMO_009_current_only_Katrina_D2_13435500.jpg,already_extracted,
VA_DEMO_009,DV01_DEMO_009,current_only,Jake,A1_JAKE/DAY2/DAY2_A1_JAKE_13433000.mp4,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/video_cache/A1_JAKE/DAY2/DAY2_A1_JAKE_13433000.mp4,13:43:35.00,00:00:05.00,/scratch/xy3257/ma_egoqa_reproduce/outputs/historical_v2_fullscreen/dataset_v0_1/visual_audit_v1/frames/VA_DEMO_009_current_only_Jake_D2_13433500.jpg,already_extracted,
