candidate_id,window_id,day,entity,stream_type,video_path,target_time,offset_seconds,frame_path,log_path,status
R2_002,DAY1_124000000,DAY1,Onanong,ego,main/day1/Onanong/video/12.mp4,12:44:30.000,2670.0,candidate_true_AB_contact_sheets_round2/frames/DAY1_124000000/Onanong_124430000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY1_124000000/Onanong_124430000.stderr.txt,ok
R2_002,DAY1_124000000,DAY1,Stevan,ego,main/day1/Stevan/video/12.mp4,12:44:30.000,2669.9199999999983,candidate_true_AB_contact_sheets_round2/frames/DAY1_124000000/Stevan_124430000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY1_124000000/Stevan_124430000.stderr.txt,ok
R2_002,DAY1_124000000,DAY1,Tien,ego,main/day1/Tien/video/12.mp4,12:44:30.000,2669.980000000003,candidate_true_AB_contact_sheets_round2/frames/DAY1_124000000/Tien_124430000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY1_124000000/Tien_124430000.stderr.txt,ok
R2_002,DAY1_124000000,DAY1,Werner,ego,main/day1/Werner/video/12.mp4,12:44:30.000,1717.6600000000035,candidate_true_AB_contact_sheets_round2/frames/DAY1_124000000/Werner_124430000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY1_124000000/Werner_124430000.stderr.txt,ok
R2_002,DAY1_124000000,DAY1,Kitchen,static,main/day1/Kitchen/video/12.mp4,12:44:30.000,2669.9400000000023,candidate_true_AB_contact_sheets_round2/frames/DAY1_124000000/Kitchen_124430000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY1_124000000/Kitchen_124430000.stderr.txt,ok
R2_002,DAY1_124000000,DAY1,Living1,static,main/day1/Living1/video/12.mp4,12:44:30.000,2669.959999999999,candidate_true_AB_contact_sheets_round2/frames/DAY1_124000000/Living1_124430000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY1_124000000/Living1_124430000.stderr.txt,ok
R2_002,DAY1_124000000,DAY1,Living2,static,main/day1/Living2/video/12.mp4,12:44:30.000,2669.9400000000023,candidate_true_AB_contact_sheets_round2/frames/DAY1_124000000/Living2_124430000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY1_124000000/Living2_124430000.stderr.txt,ok
R2_002,DAY1_124000000,DAY1,Meeting,static,main/day1/Meeting/video/12.mp4,12:44:30.000,2670.0,candidate_true_AB_contact_sheets_round2/frames/DAY1_124000000/Meeting_124430000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY1_124000000/Meeting_124430000.stderr.txt,ok
R2_002,DAY1_124000000,DAY1,Reading,static,main/day1/Reading/video/12.mp4,12:44:30.000,2669.959999999999,candidate_true_AB_contact_sheets_round2/frames/DAY1_124000000/Reading_124430000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY1_124000000/Reading_124430000.stderr.txt,ok
R2_002,DAY1_124000000,DAY1,Bjorn,ego,main/day1/Bjorn/video/12.mp4,12:40:30.000,2429.980000000003,candidate_true_AB_contact_sheets_round2/frames/DAY1_124000000/Bjorn_124030000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY1_124000000/Bjorn_124030000.stderr.txt,ok_reused
R2_002,DAY1_124000000,DAY1,Onanong,ego,main/day1/Onanong/video/12.mp4,12:40:30.000,2430.0,candidate_true_AB_contact_sheets_round2/frames/DAY1_124000000/Onanong_124030000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY1_124000000/Onanong_124030000.stderr.txt,ok_reused
R2_002,DAY1_124000000,DAY1,Meeting,static,main/day1/Meeting/video/12.mp4,12:40:30.000,2430.0,candidate_true_AB_contact_sheets_round2/frames/DAY1_124000000/Meeting_124030000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY1_124000000/Meeting_124030000.stderr.txt,ok_reused
R2_002,DAY1_124000000,DAY1,Bjorn,ego,main/day1/Bjorn/video/12.mp4,12:42:30.000,2549.980000000003,candidate_true_AB_contact_sheets_round2/frames/DAY1_124000000/Bjorn_124230000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY1_124000000/Bjorn_124230000.stderr.txt,ok_reused
R2_002,DAY1_124000000,DAY1,Onanong,ego,main/day1/Onanong/video/12.mp4,12:42:30.000,2550.0,candidate_true_AB_contact_sheets_round2/frames/DAY1_124000000/Onanong_124230000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY1_124000000/Onanong_124230000.stderr.txt,ok_reused
R2_002,DAY1_124000000,DAY1,Meeting,static,main/day1/Meeting/video/12.mp4,12:42:30.000,2550.0,candidate_true_AB_contact_sheets_round2/frames/DAY1_124000000/Meeting_124230000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY1_124000000/Meeting_124230000.stderr.txt,ok_reused
R2_002,DAY1_124000000,DAY1,Bjorn,ego,main/day1/Bjorn/video/12.mp4,12:44:30.000,2669.980000000003,candidate_true_AB_contact_sheets_round2/frames/DAY1_124000000/Bjorn_124430000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY1_124000000/Bjorn_124430000.stderr.txt,ok_reused
R2_002,DAY1_124000000,DAY1,Onanong,ego,main/day1/Onanong/video/12.mp4,12:44:30.000,2670.0,candidate_true_AB_contact_sheets_round2/frames/DAY1_124000000/Onanong_124430000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY1_124000000/Onanong_124430000.stderr.txt,ok_reused
R2_002,DAY1_124000000,DAY1,Meeting,static,main/day1/Meeting/video/12.mp4,12:44:30.000,2670.0,candidate_true_AB_contact_sheets_round2/frames/DAY1_124000000/Meeting_124430000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY1_124000000/Meeting_124430000.stderr.txt,ok_reused
R2_003,DAY2_121500000,DAY2,Bjorn,ego,main/day2/Bjorn/video/12.mp4,12:15:30.000,929.9199999999983,candidate_true_AB_contact_sheets_round2/frames/DAY2_121500000/Bjorn_121530000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_121500000/Bjorn_121530000.stderr.txt,ok
R2_003,DAY2_121500000,DAY2,Cathal,ego,main/day2/Cathal/video/12.mp4,12:15:30.000,929.9400000000023,candidate_true_AB_contact_sheets_round2/frames/DAY2_121500000/Cathal_121530000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_121500000/Cathal_121530000.stderr.txt,ok
R2_003,DAY2_121500000,DAY2,Florian,ego,main/day2/Florian/video/12.mp4,12:15:30.000,929.9599999999991,candidate_true_AB_contact_sheets_round2/frames/DAY2_121500000/Florian_121530000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_121500000/Florian_121530000.stderr.txt,ok
R2_003,DAY2_121500000,DAY2,Klaus,ego,main/day2/Klaus/video/12.mp4,12:15:30.000,929.9199999999983,candidate_true_AB_contact_sheets_round2/frames/DAY2_121500000/Klaus_121530000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_121500000/Klaus_121530000.stderr.txt,ok
R2_003,DAY2_121500000,DAY2,Luca,ego,main/day2/Luca/video/12.mp4,12:15:30.000,359.76000000000204,candidate_true_AB_contact_sheets_round2/frames/DAY2_121500000/Luca_121530000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_121500000/Luca_121530000.stderr.txt,ok
R2_003,DAY2_121500000,DAY2,Onanong,ego,main/day2/Onanong/video/12.mp4,12:15:30.000,930.0,candidate_true_AB_contact_sheets_round2/frames/DAY2_121500000/Onanong_121530000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_121500000/Onanong_121530000.stderr.txt,ok
R2_003,DAY2_121500000,DAY2,Tien,ego,main/day2/Tien/video/12.mp4,12:15:30.000,929.9599999999991,candidate_true_AB_contact_sheets_round2/frames/DAY2_121500000/Tien_121530000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_121500000/Tien_121530000.stderr.txt,ok
R2_003,DAY2_121500000,DAY2,Werner,ego,main/day2/Werner/video/12.mp4,12:15:30.000,929.9800000000032,candidate_true_AB_contact_sheets_round2/frames/DAY2_121500000/Werner_121530000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_121500000/Werner_121530000.stderr.txt,ok
R2_003,DAY2_121500000,DAY2,Kitchen,static,main/day2/Kitchen/video/12.mp4,12:15:30.000,930.0,candidate_true_AB_contact_sheets_round2/frames/DAY2_121500000/Kitchen_121530000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_121500000/Kitchen_121530000.stderr.txt,ok
R2_003,DAY2_121500000,DAY2,Living1,static,main/day2/Living1/video/12.mp4,12:15:30.000,929.9199999999983,candidate_true_AB_contact_sheets_round2/frames/DAY2_121500000/Living1_121530000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_121500000/Living1_121530000.stderr.txt,ok
R2_003,DAY2_121500000,DAY2,Living2,static,main/day2/Living2/video/12.mp4,12:15:30.000,929.9199999999983,candidate_true_AB_contact_sheets_round2/frames/DAY2_121500000/Living2_121530000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_121500000/Living2_121530000.stderr.txt,ok
R2_003,DAY2_121500000,DAY2,Meeting,static,main/day2/Meeting/video/12.mp4,12:15:30.000,930.0,candidate_true_AB_contact_sheets_round2/frames/DAY2_121500000/Meeting_121530000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_121500000/Meeting_121530000.stderr.txt,ok
R2_003,DAY2_121500000,DAY2,Reading,static,main/day2/Reading/video/12.mp4,12:15:30.000,386.5599999999977,candidate_true_AB_contact_sheets_round2/frames/DAY2_121500000/Reading_121530000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_121500000/Reading_121530000.stderr.txt,ok
R2_003,DAY2_121500000,DAY2,Bjorn,ego,main/day2/Bjorn/video/12.mp4,12:17:30.000,1049.9199999999983,candidate_true_AB_contact_sheets_round2/frames/DAY2_121500000/Bjorn_121730000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_121500000/Bjorn_121730000.stderr.txt,ok
R2_003,DAY2_121500000,DAY2,Cathal,ego,main/day2/Cathal/video/12.mp4,12:17:30.000,1049.9400000000023,candidate_true_AB_contact_sheets_round2/frames/DAY2_121500000/Cathal_121730000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_121500000/Cathal_121730000.stderr.txt,ok
R2_003,DAY2_121500000,DAY2,Florian,ego,main/day2/Florian/video/12.mp4,12:17:30.000,1049.9599999999991,candidate_true_AB_contact_sheets_round2/frames/DAY2_121500000/Florian_121730000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_121500000/Florian_121730000.stderr.txt,ok
R2_003,DAY2_121500000,DAY2,Klaus,ego,main/day2/Klaus/video/12.mp4,12:17:30.000,1049.9199999999983,candidate_true_AB_contact_sheets_round2/frames/DAY2_121500000/Klaus_121730000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_121500000/Klaus_121730000.stderr.txt,ok
R2_003,DAY2_121500000,DAY2,Luca,ego,main/day2/Luca/video/12.mp4,12:17:30.000,479.76000000000204,candidate_true_AB_contact_sheets_round2/frames/DAY2_121500000/Luca_121730000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_121500000/Luca_121730000.stderr.txt,ok
R2_003,DAY2_121500000,DAY2,Onanong,ego,main/day2/Onanong/video/12.mp4,12:17:30.000,1050.0,candidate_true_AB_contact_sheets_round2/frames/DAY2_121500000/Onanong_121730000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_121500000/Onanong_121730000.stderr.txt,ok
R2_003,DAY2_121500000,DAY2,Tien,ego,main/day2/Tien/video/12.mp4,12:17:30.000,1049.9599999999991,candidate_true_AB_contact_sheets_round2/frames/DAY2_121500000/Tien_121730000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_121500000/Tien_121730000.stderr.txt,ok
R2_003,DAY2_121500000,DAY2,Werner,ego,main/day2/Werner/video/12.mp4,12:17:30.000,1049.9800000000032,candidate_true_AB_contact_sheets_round2/frames/DAY2_121500000/Werner_121730000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_121500000/Werner_121730000.stderr.txt,ok
R2_003,DAY2_121500000,DAY2,Kitchen,static,main/day2/Kitchen/video/12.mp4,12:17:30.000,1050.0,candidate_true_AB_contact_sheets_round2/frames/DAY2_121500000/Kitchen_121730000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_121500000/Kitchen_121730000.stderr.txt,ok
R2_003,DAY2_121500000,DAY2,Living1,static,main/day2/Living1/video/12.mp4,12:17:30.000,1049.9199999999983,candidate_true_AB_contact_sheets_round2/frames/DAY2_121500000/Living1_121730000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_121500000/Living1_121730000.stderr.txt,ok
R2_003,DAY2_121500000,DAY2,Living2,static,main/day2/Living2/video/12.mp4,12:17:30.000,1049.9199999999983,candidate_true_AB_contact_sheets_round2/frames/DAY2_121500000/Living2_121730000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_121500000/Living2_121730000.stderr.txt,ok
R2_003,DAY2_121500000,DAY2,Meeting,static,main/day2/Meeting/video/12.mp4,12:17:30.000,1050.0,candidate_true_AB_contact_sheets_round2/frames/DAY2_121500000/Meeting_121730000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_121500000/Meeting_121730000.stderr.txt,ok
R2_003,DAY2_121500000,DAY2,Reading,static,main/day2/Reading/video/12.mp4,12:17:30.000,506.5599999999977,candidate_true_AB_contact_sheets_round2/frames/DAY2_121500000/Reading_121730000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_121500000/Reading_121730000.stderr.txt,ok
R2_003,DAY2_121500000,DAY2,Bjorn,ego,main/day2/Bjorn/video/12.mp4,12:19:30.000,1169.9199999999983,candidate_true_AB_contact_sheets_round2/frames/DAY2_121500000/Bjorn_121930000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_121500000/Bjorn_121930000.stderr.txt,ok
R2_003,DAY2_121500000,DAY2,Cathal,ego,main/day2/Cathal/video/12.mp4,12:19:30.000,1169.9400000000023,candidate_true_AB_contact_sheets_round2/frames/DAY2_121500000/Cathal_121930000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_121500000/Cathal_121930000.stderr.txt,ok
R2_003,DAY2_121500000,DAY2,Florian,ego,main/day2/Florian/video/12.mp4,12:19:30.000,1169.9599999999991,candidate_true_AB_contact_sheets_round2/frames/DAY2_121500000/Florian_121930000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_121500000/Florian_121930000.stderr.txt,ok
R2_003,DAY2_121500000,DAY2,Klaus,ego,main/day2/Klaus/video/12.mp4,12:19:30.000,1169.9199999999983,candidate_true_AB_contact_sheets_round2/frames/DAY2_121500000/Klaus_121930000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_121500000/Klaus_121930000.stderr.txt,ok
R2_003,DAY2_121500000,DAY2,Luca,ego,main/day2/Luca/video/12.mp4,12:19:30.000,599.760000000002,candidate_true_AB_contact_sheets_round2/frames/DAY2_121500000/Luca_121930000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_121500000/Luca_121930000.stderr.txt,ok
R2_003,DAY2_121500000,DAY2,Onanong,ego,main/day2/Onanong/video/12.mp4,12:19:30.000,1170.0,candidate_true_AB_contact_sheets_round2/frames/DAY2_121500000/Onanong_121930000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_121500000/Onanong_121930000.stderr.txt,ok
R2_003,DAY2_121500000,DAY2,Tien,ego,main/day2/Tien/video/12.mp4,12:19:30.000,1169.9599999999991,candidate_true_AB_contact_sheets_round2/frames/DAY2_121500000/Tien_121930000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_121500000/Tien_121930000.stderr.txt,ok
R2_003,DAY2_121500000,DAY2,Werner,ego,main/day2/Werner/video/12.mp4,12:19:30.000,1169.9800000000032,candidate_true_AB_contact_sheets_round2/frames/DAY2_121500000/Werner_121930000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_121500000/Werner_121930000.stderr.txt,ok
R2_003,DAY2_121500000,DAY2,Kitchen,static,main/day2/Kitchen/video/12.mp4,12:19:30.000,1170.0,candidate_true_AB_contact_sheets_round2/frames/DAY2_121500000/Kitchen_121930000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_121500000/Kitchen_121930000.stderr.txt,ok
R2_003,DAY2_121500000,DAY2,Living1,static,main/day2/Living1/video/12.mp4,12:19:30.000,1169.9199999999983,candidate_true_AB_contact_sheets_round2/frames/DAY2_121500000/Living1_121930000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_121500000/Living1_121930000.stderr.txt,ok
R2_003,DAY2_121500000,DAY2,Living2,static,main/day2/Living2/video/12.mp4,12:19:30.000,1169.9199999999983,candidate_true_AB_contact_sheets_round2/frames/DAY2_121500000/Living2_121930000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_121500000/Living2_121930000.stderr.txt,ok
R2_003,DAY2_121500000,DAY2,Meeting,static,main/day2/Meeting/video/12.mp4,12:19:30.000,1170.0,candidate_true_AB_contact_sheets_round2/frames/DAY2_121500000/Meeting_121930000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_121500000/Meeting_121930000.stderr.txt,ok
R2_003,DAY2_121500000,DAY2,Reading,static,main/day2/Reading/video/12.mp4,12:19:30.000,626.5599999999977,candidate_true_AB_contact_sheets_round2/frames/DAY2_121500000/Reading_121930000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_121500000/Reading_121930000.stderr.txt,ok
R2_003,DAY2_121500000,DAY2,Florian,ego,main/day2/Florian/video/12.mp4,12:15:30.000,929.9599999999991,candidate_true_AB_contact_sheets_round2/frames/DAY2_121500000/Florian_121530000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_121500000/Florian_121530000.stderr.txt,ok_reused
R2_003,DAY2_121500000,DAY2,Tien,ego,main/day2/Tien/video/12.mp4,12:15:30.000,929.9599999999991,candidate_true_AB_contact_sheets_round2/frames/DAY2_121500000/Tien_121530000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_121500000/Tien_121530000.stderr.txt,ok_reused
R2_003,DAY2_121500000,DAY2,Meeting,static,main/day2/Meeting/video/12.mp4,12:15:30.000,930.0,candidate_true_AB_contact_sheets_round2/frames/DAY2_121500000/Meeting_121530000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_121500000/Meeting_121530000.stderr.txt,ok_reused
R2_003,DAY2_121500000,DAY2,Florian,ego,main/day2/Florian/video/12.mp4,12:17:30.000,1049.9599999999991,candidate_true_AB_contact_sheets_round2/frames/DAY2_121500000/Florian_121730000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_121500000/Florian_121730000.stderr.txt,ok_reused
R2_003,DAY2_121500000,DAY2,Tien,ego,main/day2/Tien/video/12.mp4,12:17:30.000,1049.9599999999991,candidate_true_AB_contact_sheets_round2/frames/DAY2_121500000/Tien_121730000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_121500000/Tien_121730000.stderr.txt,ok_reused
R2_003,DAY2_121500000,DAY2,Meeting,static,main/day2/Meeting/video/12.mp4,12:17:30.000,1050.0,candidate_true_AB_contact_sheets_round2/frames/DAY2_121500000/Meeting_121730000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_121500000/Meeting_121730000.stderr.txt,ok_reused
R2_003,DAY2_121500000,DAY2,Florian,ego,main/day2/Florian/video/12.mp4,12:19:30.000,1169.9599999999991,candidate_true_AB_contact_sheets_round2/frames/DAY2_121500000/Florian_121930000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_121500000/Florian_121930000.stderr.txt,ok_reused
R2_003,DAY2_121500000,DAY2,Tien,ego,main/day2/Tien/video/12.mp4,12:19:30.000,1169.9599999999991,candidate_true_AB_contact_sheets_round2/frames/DAY2_121500000/Tien_121930000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_121500000/Tien_121930000.stderr.txt,ok_reused
R2_003,DAY2_121500000,DAY2,Meeting,static,main/day2/Meeting/video/12.mp4,12:19:30.000,1170.0,candidate_true_AB_contact_sheets_round2/frames/DAY2_121500000/Meeting_121930000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_121500000/Meeting_121930000.stderr.txt,ok_reused
R2_004,DAY2_142000000,DAY2,Allie,ego,main/day2/Allie/video/14.mp4,14:20:30.000,1229.9599999999991,candidate_true_AB_contact_sheets_round2/frames/DAY2_142000000/Allie_142030000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_142000000/Allie_142030000.stderr.txt,ok
R2_004,DAY2_142000000,DAY2,Bjorn,ego,main/day2/Bjorn/video/14.mp4,14:20:30.000,723.5800000000017,candidate_true_AB_contact_sheets_round2/frames/DAY2_142000000/Bjorn_142030000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_142000000/Bjorn_142030000.stderr.txt,ok
R2_004,DAY2_142000000,DAY2,Cathal,ego,main/day2/Cathal/video/14.mp4,14:20:30.000,1229.9400000000023,candidate_true_AB_contact_sheets_round2/frames/DAY2_142000000/Cathal_142030000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_142000000/Cathal_142030000.stderr.txt,ok
R2_004,DAY2_142000000,DAY2,Florian,ego,main/day2/Florian/video/14.mp4,14:20:30.000,1230.0,candidate_true_AB_contact_sheets_round2/frames/DAY2_142000000/Florian_142030000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_142000000/Florian_142030000.stderr.txt,ok
R2_004,DAY2_142000000,DAY2,Klaus,ego,main/day2/Klaus/video/14.mp4,14:20:30.000,1229.9599999999991,candidate_true_AB_contact_sheets_round2/frames/DAY2_142000000/Klaus_142030000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_142000000/Klaus_142030000.stderr.txt,ok
R2_004,DAY2_142000000,DAY2,Luca,ego,main/day2/Luca/video/14.mp4,14:20:30.000,1229.9599999999991,candidate_true_AB_contact_sheets_round2/frames/DAY2_142000000/Luca_142030000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_142000000/Luca_142030000.stderr.txt,ok
R2_004,DAY2_142000000,DAY2,Onanong,ego,main/day2/Onanong/video/14.mp4,14:20:30.000,1230.0,candidate_true_AB_contact_sheets_round2/frames/DAY2_142000000/Onanong_142030000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_142000000/Onanong_142030000.stderr.txt,ok
R2_004,DAY2_142000000,DAY2,Tien,ego,main/day2/Tien/video/14.mp4,14:20:30.000,1230.0,candidate_true_AB_contact_sheets_round2/frames/DAY2_142000000/Tien_142030000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_142000000/Tien_142030000.stderr.txt,ok
R2_004,DAY2_142000000,DAY2,Werner,ego,main/day2/Werner/video/14.mp4,14:20:30.000,1229.9199999999983,candidate_true_AB_contact_sheets_round2/frames/DAY2_142000000/Werner_142030000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_142000000/Werner_142030000.stderr.txt,ok
R2_004,DAY2_142000000,DAY2,Kitchen,static,main/day2/Kitchen/video/14.mp4,14:20:30.000,1230.0,candidate_true_AB_contact_sheets_round2/frames/DAY2_142000000/Kitchen_142030000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_142000000/Kitchen_142030000.stderr.txt,ok
R2_004,DAY2_142000000,DAY2,Living1,static,main/day2/Living1/video/14.mp4,14:20:30.000,1229.9199999999983,candidate_true_AB_contact_sheets_round2/frames/DAY2_142000000/Living1_142030000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_142000000/Living1_142030000.stderr.txt,ok
R2_004,DAY2_142000000,DAY2,Living2,static,main/day2/Living2/video/14.mp4,14:20:30.000,1229.9199999999983,candidate_true_AB_contact_sheets_round2/frames/DAY2_142000000/Living2_142030000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_142000000/Living2_142030000.stderr.txt,ok
R2_004,DAY2_142000000,DAY2,Meeting,static,main/day2/Meeting/video/14.mp4,14:20:30.000,1230.0,candidate_true_AB_contact_sheets_round2/frames/DAY2_142000000/Meeting_142030000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_142000000/Meeting_142030000.stderr.txt,ok
R2_004,DAY2_142000000,DAY2,Reading,static,main/day2/Reading/video/14.mp4,14:20:30.000,1229.9599999999991,candidate_true_AB_contact_sheets_round2/frames/DAY2_142000000/Reading_142030000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_142000000/Reading_142030000.stderr.txt,ok
R2_004,DAY2_142000000,DAY2,Allie,ego,main/day2/Allie/video/14.mp4,14:22:30.000,1349.9599999999991,candidate_true_AB_contact_sheets_round2/frames/DAY2_142000000/Allie_142230000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_142000000/Allie_142230000.stderr.txt,ok
R2_004,DAY2_142000000,DAY2,Bjorn,ego,main/day2/Bjorn/video/14.mp4,14:22:30.000,843.5800000000017,candidate_true_AB_contact_sheets_round2/frames/DAY2_142000000/Bjorn_142230000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_142000000/Bjorn_142230000.stderr.txt,ok
R2_004,DAY2_142000000,DAY2,Cathal,ego,main/day2/Cathal/video/14.mp4,14:22:30.000,1349.9400000000023,candidate_true_AB_contact_sheets_round2/frames/DAY2_142000000/Cathal_142230000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_142000000/Cathal_142230000.stderr.txt,ok
R2_004,DAY2_142000000,DAY2,Florian,ego,main/day2/Florian/video/14.mp4,14:22:30.000,1350.0,candidate_true_AB_contact_sheets_round2/frames/DAY2_142000000/Florian_142230000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_142000000/Florian_142230000.stderr.txt,ok
R2_004,DAY2_142000000,DAY2,Klaus,ego,main/day2/Klaus/video/14.mp4,14:22:30.000,1349.9599999999991,candidate_true_AB_contact_sheets_round2/frames/DAY2_142000000/Klaus_142230000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_142000000/Klaus_142230000.stderr.txt,ok
R2_004,DAY2_142000000,DAY2,Luca,ego,main/day2/Luca/video/14.mp4,14:22:30.000,1349.9599999999991,candidate_true_AB_contact_sheets_round2/frames/DAY2_142000000/Luca_142230000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_142000000/Luca_142230000.stderr.txt,ok
R2_004,DAY2_142000000,DAY2,Onanong,ego,main/day2/Onanong/video/14.mp4,14:22:30.000,1350.0,candidate_true_AB_contact_sheets_round2/frames/DAY2_142000000/Onanong_142230000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_142000000/Onanong_142230000.stderr.txt,ok
R2_004,DAY2_142000000,DAY2,Tien,ego,main/day2/Tien/video/14.mp4,14:22:30.000,1350.0,candidate_true_AB_contact_sheets_round2/frames/DAY2_142000000/Tien_142230000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_142000000/Tien_142230000.stderr.txt,ok
R2_004,DAY2_142000000,DAY2,Werner,ego,main/day2/Werner/video/14.mp4,14:22:30.000,1349.9199999999983,candidate_true_AB_contact_sheets_round2/frames/DAY2_142000000/Werner_142230000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_142000000/Werner_142230000.stderr.txt,ok
R2_004,DAY2_142000000,DAY2,Kitchen,static,main/day2/Kitchen/video/14.mp4,14:22:30.000,1350.0,candidate_true_AB_contact_sheets_round2/frames/DAY2_142000000/Kitchen_142230000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_142000000/Kitchen_142230000.stderr.txt,ok
R2_004,DAY2_142000000,DAY2,Living1,static,main/day2/Living1/video/14.mp4,14:22:30.000,1349.9199999999983,candidate_true_AB_contact_sheets_round2/frames/DAY2_142000000/Living1_142230000.jpg,candidate_true_AB_contact_sheets_round2/logs/DAY2_142000000/Living1_142230000.stderr.txt,ok
